code,tickers,market,name
601512,601512.SS,SHE,China-Singapore Suzhou Industrial Park Development Group
600639,600639.SS,SHE,Shanghai Jinqiao Export Processing Zone Development
600094,600094.SS,SHE,Greattown
600064,600064.SS,SHE,Nanjing Gaoke
600773,600773.SS,SHE,Tibet Urban Development And Investment
600648,600648.SS,SHE,Shanghai Waigaoqiao Free Trade Zone Group
600649,600649.SS,SHE,Shanghai Chengtou Holding
600657,600657.SS,SHE,Cinda Real Estate
600266,600266.SS,SHE,Beijing Urban Construction Investment & Development
600185,600185.SS,SHE,Gree Real Estate
600604,600604.SS,SHE,Shanghai Shibei Hi-Tech
600603,600603.SS,SHE,Guanghui Logistics
600376,600376.SS,SHE,Beijing Capital Development
601588,601588.SS,SHE,Beijing North Star
600736,600736.SS,SHE,Suzhou New District Hi-Tech Industrial
600748,600748.SS,SHE,Shanghai Industrial Development
600162,600162.SS,SHE,Shenzhen Heungkong Holding
600340,600340.SS,SHE,China Fortune Land Development
600708,600708.SS,SHE,Bright Real Estate Group
600510,600510.SS,SHE,Black Peony
600658,600658.SS,SHE,Beijing Electronic Zone High-tech Group
600239,600239.SS,SHE,Yunnan Metropolitan Real Estate Development
600622,600622.SS,SHE,Everbright Jiabao
600503,600503.SS,SHE,Deluxe Family
600683,600683.SS,SHE,Metro Land Corporation
600743,600743.SS,SHE,Hua Yuan Property
600173,600173.SS,SHE,Wolong Resources Group
600638,600638.SS,SHE,Shanghai New Huang Pu Industrial Group
600716,600716.SS,SHE,Jiangsu Phoenix Property Investment
600067,600067.SS,SHE,Citychamp Dartong
600463,600463.SS,SHE,Beijing Airport High-Tech Park
600565,600565.SS,SHE,Dima Holdings
600533,600533.SS,SHE,Nanjing Chixia Development
600665,600665.SS,SHE,"Tande Co.,Ltd."
600159,600159.SS,SHE,Beijing Dalong Weiye Real Estate Development
600854,600854.SS,SHE,Jiangsu Chunlan Refrigerating Equipment Stock
600692,600692.SS,SHE,Shang Hai Ya Tong
600322,600322.SS,SHE,Tianjin Jintou State-owned Urban Development
600791,600791.SS,SHE,Beh-Property
600082,600082.SS,SHE,Tianjin Hi-Tech Development
600647,600647.SS,SHE,Shanghai Tongda Venture Capital
000002,000002.SZ,SZSE,"China Vanke Co.,Ltd."
001979,001979.SZ,SZSE,China Merchants Shekou Industrial Zone Holdings
002244,002244.SZ,SZSE,Hangzhou Binjiang Real Estate Group
000069,000069.SZ,SZSE,Shenzhen Overseas Chinese Town
000029,000029.SZ,SZSE,Shenzhen Special Economic Zone Real Estate&Properties
000620,000620.SZ,SZSE,Macrolink Culturaltainment Development
000031,000031.SZ,SZSE,Grandjoy Holdings Group
000517,000517.SZ,SZSE,Rongan Property
000048,000048.SZ,SZSE,Shenzhen Kingkey Smart agriculture Times
000090,000090.SZ,SZSE,Shenzhen Tagen Group
000402,000402.SZ,SZSE,Financial Street Holdings
000656,000656.SZ,SZSE,Jinke Property Group
000736,000736.SZ,SZSE,CCCG Real Estate Corporation
002146,002146.SZ,SZSE,Risesun Real Estate Development
000631,000631.SZ,SZSE,Shunfa Hengye Corporation
002314,002314.SZ,SZSE,Shenzhen New Nanshan Holding
000718,000718.SZ,SZSE,Suning Universal
000006,000006.SZ,SZSE,Shenzhen Zhenye(Group)
000863,000863.SZ,SZSE,Sanxiang Impression
000011,000011.SZ,SZSE,ShenZhen Properties & Resources Development(Group)Ltd.
002016,002016.SZ,SZSE,Guangdong Shirongzhaoye
000036,000036.SZ,SZSE,China Union
000886,000886.SZ,SZSE,Hainan Expressway
000797,000797.SZ,SZSE,"China Wuyi Co.,Ltd."
000926,000926.SZ,SZSE,Hubei Fuxing Science and Technology
002208,002208.SZ,SZSE,Hefei Urban Construction Development
000897,000897.SZ,SZSE,Tianjin Jinbin Development
000965,000965.SZ,SZSE,Tianjin Tianbao Infrastructure
000558,000558.SZ,SZSE,Lander Sports Development
000514,000514.SZ,SZSE,Chong Qing Yukaifa
000042,000042.SZ,SZSE,Shenzhen Centralcon Investment Holding
002305,002305.SZ,SZSE,Langold Real Estate
000838,000838.SZ,SZSE,CASIN Real Estate Development Group
000014,000014.SZ,SZSE,Shahe Industrial
002133,002133.SZ,SZSE,Cosmos Group
000809,000809.SZ,SZSE,Liaoning HeZhan Energy Group
000909,000909.SZ,SZSE,Soyea Technology
000573,000573.SZ,SZSE,DongGuan Winnerway Industry Zone
000608,000608.SZ,SZSE,"Yang Guang Co., Ltd."
000609,000609.SZ,SZSE,Beijing Zodi Investment
600684,600684.SS,SHE,"Guangzhou Pearl River Development Group co.,Ltd."
603506,603506.SS,SHE,Nacity Property Service Group
001914,001914.SZ,SZSE,China Merchants Property Operation & Service
000560,000560.SZ,SZSE,5i5j Holding Group
002285,002285.SZ,SZSE,Shenzhen Worldunion Group Incorporated
002968,002968.SZ,SZSE,New DaZheng Property Group
000056,000056.SZ,SZSE,Shenzhen Wongtee International Enterprise
002377,002377.SZ,SZSE,Hubei Guochuang Hi-Tech Material
002188,002188.SZ,SZSE,Zhongtian Service
300917,300917.SZ,SZSE,Shenzhen SDG Service
601857,601857.SS,SHE,Petrochina
600028,600028.SS,SHE,China Petroleum & Chemical Corporation
600346,600346.SS,SHE,Hengli Petrochemical
600256,600256.SS,SHE,Guanghui Energy
601233,601233.SS,SHE,Tongkun Group
600688,600688.SS,SHE,Sinopec Shanghai Petrochemical
603223,603223.SS,SHE,Hengtong Logistics
600506,600506.SS,SHE,Tongyi Carbon Neutral Technology
603353,603353.SS,SHE,Hunan Heshun Petroleum
600800,600800.SS,SHE,Tian Jin Bohai Chemical
603798,603798.SS,SHE,Qingdao Copton Technology
600387,600387.SS,SHE,HY Energy Group
002493,002493.SZ,SZSE,Rongsheng Petro Chemical
000301,000301.SZ,SZSE,Jiangsu Eastern Shenghong
000703,000703.SZ,SZSE,Hengyi Petrochemical
002408,002408.SZ,SZSE,Zibo Qixiang Tengda Chemical
002221,002221.SZ,SZSE,Oriental Energy
000059,000059.SZ,SZSE,North Huajin Chemical Industries
000819,000819.SZ,SZSE,Yueyang Xingchang Petro-chemical
000096,000096.SZ,SZSE,Shenzhen Guangju Energy
002986,002986.SZ,SZSE,"Hunan Yussen Energy Technology Co., Ltd."
000698,000698.SZ,SZSE,Shenyang Chemical Industry
001316,001316.SZ,SZSE,Lubair Aviation Technology
000554,000554.SZ,SZSE,Sinopec Shandong Taishan Pectroleum
002476,002476.SZ,SZSE,Shandong Polymer Biochemicals
000637,000637.SZ,SZSE,Maoming Petro-Chemical Shihua
000985,000985.SZ,SZSE,Daqing Huake
300135,300135.SZ,SZSE,Jiangsu Baoli International Investment
300839,300839.SZ,SZSE,Ningbo Bohui Chemical Technology
603650,603650.SS,SHE,Red Avenue New Materials Group
603033,603033.SS,SHE,Sanwei Holding Group
605183,605183.SS,SHE,Quechen Silicon Chemical
002068,002068.SZ,SZSE,"Jiangxi Black Cat Carbon Black Inc.,"
002224,002224.SZ,SZSE,"Sanlux Co.,Ltd."
001207,001207.SZ,SZSE,Shandong Link Science and Technology
002381,002381.SZ,SZSE,Zhejiang Double Arrow Rubber
002753,002753.SZ,SZSE,Shanxi Yongdong Chemistry Industry
002442,002442.SZ,SZSE,Longxing Chemical Stock
300320,300320.SZ,SZSE,Jiangyin Haida Rubber And Plastic
300587,300587.SZ,SZSE,Zhejiang Tiantie Industry
301459,301459.SZ,SZSE,Zhejiang Fengmao Technology
300121,300121.SZ,SZSE,Shandong Yanggu Huatai Chemical
300767,300767.SZ,SZSE,QuakeSafe Technologies
300731,300731.SZ,SZSE,Shenzhen Cotran New Material
301300,301300.SZ,SZSE,Fujian Yuanxiang New Materials
600150,600150.SS,SHE,China CSSC
601989,601989.SS,SHE,China Shipbuilding Industry
600685,600685.SS,SHE,Cssc Offshore & Marine Engineering
600072,600072.SS,SHE,CSSC Science & Technology
600764,600764.SS,SHE,China Marine Information Electronics
601890,601890.SS,SHE,Asian Star Anchor Chain
300008,300008.SZ,SZSE,Bestway Marine & Energy Technology
300065,300065.SZ,SZSE,Beijing Highlander Digital Technology
300589,300589.SZ,SZSE,Jianglong Shipbuilding
300810,300810.SZ,SZSE,"Beijing Zhongkehaixun Digital S&T Co., Ltd."
300600,300600.SZ,SZSE,Changshu Guorui Technology
603288,603288.SS,SHE,Foshan Haitian Flavouring and Food
600298,600298.SS,SHE,"Angel Yeast Co.,Ltd."
600872,600872.SS,SHE,Jonjee Hi-Tech Industrial And Commercial Holding
603027,603027.SS,SHE,Qianhe Condiment And Food
603317,603317.SS,SHE,Sichuan Teway Food Group
600305,600305.SS,SHE,Jiangsu Hengshun Vinegar-Industry
600186,600186.SS,SHE,Lotus Holdings
603170,603170.SS,SHE,Shanghai Bolex Food Technology
603755,603755.SS,SHE,Qingdao Richen Food
603696,603696.SS,SHE,Anji Foodstuff
002507,002507.SZ,SZSE,Chongqing Fuling Zhacai Group
002650,002650.SZ,SZSE,Jiajia Food Group
002495,002495.SZ,SZSE,Guangdong Jialong Food
300908,300908.SZ,SZSE,Zhongjing Food
600030,600030.SS,SHE,CITIC
601066,601066.SS,SHE,"China Securities Co.,Ltd."
601995,601995.SS,SHE,China International Capital Corporation
601881,601881.SS,SHE,China Galaxy
601211,601211.SS,SHE,Guotai Junan
600999,600999.SS,SHE,China Merchants
601688,601688.SS,SHE,Huatai
600837,600837.SS,SHE,Haitong
601788,601788.SS,SHE,Everbright
600958,600958.SS,SHE,Orient
601901,601901.SS,SHE,Founder
601136,601136.SS,SHE,Capital
601059,601059.SS,SHE,Cinda
601377,601377.SS,SHE,Industrial
601878,601878.SS,SHE,Zheshang
600918,600918.SS,SHE,Zhongtai
601108,601108.SS,SHE,Caitong
601555,601555.SS,SHE,Soochow
601236,601236.SS,SHE,Hongta
601456,601456.SS,SHE,Guolian
600109,600109.SS,SHE,Sinolink
601990,601990.SS,SHE,Nanjing
601198,601198.SS,SHE,Dongxing
601696,601696.SS,SHE,BOC International
600369,600369.SS,SHE,Southwest
601099,601099.SS,SHE,The Pacific
600909,600909.SS,SHE,Huaan
600906,600906.SS,SHE,Caida
601162,601162.SS,SHE,Tianfeng
600095,600095.SS,SHE,"Xiangcai Co.,Ltd"
601375,601375.SS,SHE,Central China
600155,600155.SS,SHE,Polaris Bay Group
600621,600621.SS,SHE,Shanghai Chinafortune
600864,600864.SS,SHE,Harbin Hatou Investment
000166,000166.SZ,SZSE,Shenwan Hongyuan Group
000776,000776.SZ,SZSE,GF securities
002736,002736.SZ,SZSE,Guosen
002673,002673.SZ,SZSE,Western
002939,002939.SZ,SZSE,China Great Wall
000783,000783.SZ,SZSE,Changjiang
002945,002945.SZ,SZSE,ChinaLin
000728,000728.SZ,SZSE,Guoyuan
002797,002797.SZ,SZSE,First Capital
000750,000750.SZ,SZSE,Sealand
002926,002926.SZ,SZSE,Huaxi
002500,002500.SZ,SZSE,Shanxi
002670,002670.SZ,SZSE,Guosheng Financial Holding Inc.
000686,000686.SZ,SZSE,Northeast
000712,000712.SZ,SZSE,Guangdong Golden Dragon Development Inc.
300059,300059.SZ,SZSE,East Money Information
603501,603501.SS,SHE,Will Semiconductor
603986,603986.SS,SHE,GigaDevice Semiconductor Inc.
600584,600584.SS,SHE,"JCET Group Co., Ltd."
600745,600745.SS,SHE,Wingtech Technology
603160,603160.SS,SHE,Shenzhen Goodix Technology
600460,600460.SS,SHE,Hangzhou Silan Microelectronics
603893,603893.SS,SHE,Rockchip Electronics
603290,603290.SS,SHE,StarPower Semiconductor
605358,605358.SS,SHE,Hangzhou Lion Microelectronics
603005,603005.SS,SHE,China Wafer Level CSP
600877,600877.SS,SHE,CETC Chips Technology Inc.
605111,605111.SS,SHE,Wuxi Nce Power
600171,600171.SS,SHE,"Shanghai Belling Corp.,Ltd."
603690,603690.SS,SHE,PNC Process Systems
600206,600206.SS,SHE,Grinm Advanced Materials
603375,603375.SS,SHE,Wuxi Holyview Microelectronics
603061,603061.SS,SHE,"JHT Design Co.,Ltd."
603068,603068.SS,SHE,Beken Corporation
600360,600360.SS,SHE,Jilin Sino-Microelectronics
688981,688981.SS,SHE,Semiconductor Manufacturing International Corporation
688041,688041.SS,SHE,Hygon Information Technology
688012,688012.SS,SHE,Advanced Micro-Fabrication Equipment Inc. China
688256,688256.SS,SHE,Cambricon
688347,688347.SS,SHE,Hua Hong Semiconductor
688008,688008.SS,SHE,Montage Technology
688396,688396.SS,SHE,China Resources Microelectronics
688126,688126.SS,SHE,National Silicon Industry Group
688047,688047.SS,SHE,Loongson Technology Corporation
688072,688072.SS,SHE,Piotech Inc.
688082,688082.SS,SHE,"Acm Research(Shanghai),Inc."
688728,688728.SS,SHE,GalaxyCore Inc.
688120,688120.SS,SHE,Hwatsing Technology
688249,688249.SS,SHE,Nexchip Semiconductor Corporation
688469,688469.SS,SHE,United Nova Technology
688385,688385.SS,SHE,Shanghai Fudan Microelectronics Group
688525,688525.SS,SHE,Biwin Storage Technology
688099,688099.SS,SHE,Amlogic
688234,688234.SS,SHE,"Sicc Co., Ltd."
688172,688172.SS,SHE,Beijing YanDong MicroElectronic
688213,688213.SS,SHE,Smartsens Technology
688702,688702.SS,SHE,Suzhou Centec Communications
688361,688361.SS,SHE,Skyverse Technology
688153,688153.SS,SHE,Vanchip
688220,688220.SS,SHE,ASR Microelectronics
688608,688608.SS,SHE,"Bestechnic (Shanghai) Co., Ltd."
688052,688052.SS,SHE,Suzhou Novosense Microelectronics
688484,688484.SS,SHE,Southchip Semiconductor Technology(Shanghai)
688146,688146.SS,SHE,Peric Special Gases
688521,688521.SS,SHE,"Verisilicon Microelectronics (Shanghai) Co., Ltd."
688536,688536.SS,SHE,3peak Incorporated
688200,688200.SS,SHE,Beijing Huafeng Test & Control Technology
688352,688352.SS,SHE,Hefei Chipmore Technology
688037,688037.SS,SHE,"Kingsemi Co., Ltd."
688409,688409.SS,SHE,Shenyang Fortune Precision Equipment
688798,688798.SS,SHE,Shanghai Awinic Technology
688709,688709.SS,SHE,Chengdu Sino-Microelectronics Tech.
688498,688498.SS,SHE,Yuanjie Semiconductor Technology
688432,688432.SS,SHE,GRINM Semiconductor Materials
688582,688582.SS,SHE,Anhui XDLK Microsystem Corporation
688584,688584.SS,SHE,Wafer Works
688107,688107.SS,SHE,Shanghai Anlogic Infotech
688279,688279.SS,SHE,"Fortior Technology(Shenzhen)Co.,"
688766,688766.SS,SHE,"Puya Semiconductor (Shanghai) Co., Ltd."
688123,688123.SS,SHE,Giantec Semiconductor Corporation
688110,688110.SS,SHE,"Dosilicon Co., Ltd."
688018,688018.SS,SHE,Espressif Systems
688362,688362.SS,SHE,Forehope Electronic
688141,688141.SS,SHE,JoulWatt Technology
688403,688403.SS,SHE,Union Semiconductor
688652,688652.SS,SHE,Beijing Jingyi Automation Equipment
688380,688380.SS,SHE,Shenzhen China Micro Semicon
688332,688332.SS,SHE,Shenzhen Bluetrum Technology
688262,688262.SS,SHE,C*Core Technology
688691,688691.SS,SHE,Brite Semiconductor
688048,688048.SS,SHE,Suzhou Everbright Photonics
688270,688270.SS,SHE,Great Microwave Technology
688601,688601.SS,SHE,Wuxi ETEK Microelectronics
688138,688138.SS,SHE,Shenzhen Qingyi Photomask
688535,688535.SS,SHE,Jiangsu HHCK Advanced Materials
688252,688252.SS,SHE,Jadard Technology Inc.
688486,688486.SS,SHE,Lontium Semiconductor Corporation
688167,688167.SS,SHE,Focuslight Technologies Inc.
688508,688508.SS,SHE,Wuxi Chipown Micro-electronics
688261,688261.SS,SHE,Suzhou Oriental Semiconductor
688653,688653.SS,SHE,Grand Kangxi Communication Technologies
688209,688209.SS,SHE,Shenzhen Injoinic Technology
688515,688515.SS,SHE,Motorcomm Electronic Technology
688401,688401.SS,SHE,Shenzhen Newway Photomask Making
688591,688591.SS,SHE,"Telink Semiconductor(Shanghai)Co.,Ltd."
688381,688381.SS,SHE,Dioo Microcircuits
688173,688173.SS,SHE,Halo Microelectronics
688368,688368.SS,SHE,"Shanghai Bright Power Semiconductor Co., Ltd."
688372,688372.SS,SHE,Shanghai V-Test Semiconductor Tech.
688593,688593.SS,SHE,Shanghai New Vision Microelectronics
688230,688230.SS,SHE,Shanghai Prisemi Electronics
688512,688512.SS,SHE,"Smarter Microelectronics(Guangzhou)Co.,"
688595,688595.SS,SHE,"Chipsea Technologies(Shenzhen)Corp.,Ltd"
688478,688478.SS,SHE,Crystal Growth & Energy Equipment Inc.
688661,688661.SS,SHE,Suzhou UIGreen Micro&Nano Technologies
688720,688720.SS,SHE,JiangSu Aisen Semiconductor Material
688711,688711.SS,SHE,Macmic Science & Technology
688391,688391.SS,SHE,Hi-Trend Technology
688233,688233.SS,SHE,Thinkon Semiconductor Jinzhou Corp.
688699,688699.SS,SHE,"Shenzhen Sunmoon Microelectronics Co., Ltd"
688259,688259.SS,SHE,Triductor Technology
688061,688061.SS,SHE,Shanghai Orient-Chip Technology
688693,688693.SS,SHE,Suzhou Convert Semiconductor
688416,688416.SS,SHE,"Zbit Semiconductor, Inc."
688530,688530.SS,SHE,Omat Advanced Materials
688458,688458.SS,SHE,"Maxic Technology, Inc."
688589,688589.SS,SHE,Leaguer(Shenzhen)Microelectronics Corp.
688620,688620.SS,SHE,Guangzhou Anyka Microelectronics
688049,688049.SS,SHE,Actions Technology
688135,688135.SS,SHE,"Guangdong Leadyo Ic Testing Co.,Ltd."
688689,688689.SS,SHE,"Changzhou Galaxy Century Microelectronics Co.,Ltd."
688325,688325.SS,SHE,Guangdong Cellwise Microelectronics
688286,688286.SS,SHE,"MEMSensing Microsystems(Suzhou, China)Co.,Ltd."
688130,688130.SS,SHE,Hangzhou SDIC Microelectronics Inc.
688419,688419.SS,SHE,Nextool Technology
688216,688216.SS,SHE,"China Chippacking Technology Co., Ltd."
688045,688045.SS,SHE,Shenzhen Kiwi Instruments
002371,002371.SZ,SZSE,NAURA Technology Group
002049,002049.SZ,SZSE,Unigroup Guoxin Microelectronics
002156,002156.SZ,SZSE,TongFu Microelectronics
002409,002409.SZ,SZSE,Jiangsu Yoke Technology
002185,002185.SZ,SZSE,Tianshui Huatian Technology
002077,002077.SZ,SZSE,Jiangsu Dagang
002079,002079.SZ,SZSE,Suzhou Good-ark Electronics
002119,002119.SZ,SZSE,Ningbo Kangqiang Electronics
003026,003026.SZ,SZSE,Zhejiang MTCN Technology
003043,003043.SZ,SZSE,Suzhou Huaya Intelligence Technology
002213,002213.SZ,SZSE,Shenzhen Dawei Innovation Technology
300782,300782.SZ,SZSE,Maxscend Microelectronics
300661,300661.SZ,SZSE,SG Micro Corp
301308,301308.SZ,SZSE,Shenzhen Longsys Electronics
300223,300223.SZ,SZSE,Ingenic Semiconductor
300373,300373.SZ,SZSE,Yangzhou Yangjie Electronic Technology
300604,300604.SZ,SZSE,Hangzhou Changchuan Technology
301536,301536.SZ,SZSE,SigmaStar Technology
300458,300458.SZ,SZSE,Allwinner Technology
300623,300623.SZ,SZSE,Jiangsu Jiejie Microelectronics
300666,300666.SZ,SZSE,Konfoong Materials International
300456,300456.SZ,SZSE,Sai MicroElectronics Inc.
300672,300672.SZ,SZSE,Hunan Goke Microelectronics
300613,300613.SZ,SZSE,Shanghai Fullhan Microelectronics
301297,301297.SZ,SZSE,Ferrotec
300327,300327.SZ,SZSE,Sino Wealth Electronic
301348,301348.SZ,SZSE,Foshan Blue Rocket Electronics
300671,300671.SZ,SZSE,Fine Made Microelectronics Group
300077,300077.SZ,SZSE,Nations Technologies Inc.
300046,300046.SZ,SZSE,Tech Semiconductors
301369,301369.SZ,SZSE,"PowerTECH Co., Ltd."
300831,300831.SZ,SZSE,Xi'An Peri Power Semiconductor Converting Technology
300706,300706.SZ,SZSE,Fujian Acetron New Materials
601919,601919.SS,SHE,COSCO Shipping Holdings
600018,600018.SS,SHE,Shanghai International Port
600026,600026.SS,SHE,COSCO Shipping Energy Transportation
601872,601872.SS,SHE,China Merchants Energy Shipping
601018,601018.SS,SHE,Ningbo Zhoushan Port
601298,601298.SS,SHE,Qingdao Port International
601866,601866.SS,SHE,COSCO SHIPPING Development
601880,601880.SS,SHE,Liaoning Port
601000,601000.SS,SHE,Tangshan Port Group
601228,601228.SS,SHE,Guangzhou Port
603565,603565.SS,SHE,Shanghai Zhonggu Logistics
601326,601326.SS,SHE,Qinhuangdao Port
601975,601975.SS,SHE,Nanjing Tanker Corporation
600428,600428.SS,SHE,Cosco Shipping Specialized Carriers
601083,601083.SS,SHE,"Shanghai Jinjiang Shipping(Group)Co.,Ltd."
600717,600717.SS,SHE,Tianjin Port
601022,601022.SS,SHE,Ningbo Ocean Shipping
600179,600179.SS,SHE,Antong Holdings
603162,603162.SS,SHE,Fujian Highton Development
600017,600017.SS,SHE,"Rizhao Port Co.,Ltd."
600279,600279.SS,SHE,Chongqing Port
601008,601008.SS,SHE,Jiangsu Lianyungang Port
603209,603209.SS,SHE,Xingtong Shipping
603167,603167.SS,SHE,Bohai Ferry Group
600798,600798.SS,SHE,Ningbo Marine
600190,600190.SS,SHE,Jinzhou Port
001872,001872.SZ,SZSE,China Merchants Port Group
000088,000088.SZ,SZSE,Shenzhen Yan Tian Port Holdings
000582,000582.SZ,SZSE,Beibu Gulf Port
002320,002320.SZ,SZSE,Hainan Strait Shipping
000905,000905.SZ,SZSE,Xiamen Port Development
001205,001205.SZ,SZSE,"Nanjing Shenghang Shipping Co,"
002040,002040.SZ,SZSE,Nanjing Port
000520,000520.SZ,SZSE,Phoenix Shipping
603486,603486.SS,SHE,Ecovacs Robotics
603868,603868.SS,SHE,Shanghai Flyco Electrical Appliance
603355,603355.SS,SHE,Kingclean Electric
603219,603219.SS,SHE,Ningbo Fujia Industrial
605555,605555.SS,SHE,Ningbo Dechang Electrical Machinery Made
603215,603215.SS,SHE,Zhejiang Biyi Electric Appliance
688169,688169.SS,SHE,Beijing Roborock Technology
688793,688793.SS,SHE,Shenzhen Breo Technology
002032,002032.SZ,SZSE,Zhejiang Supor
002705,002705.SZ,SZSE,Guangdong Xinbao Electrical Appliances Holdings
002242,002242.SZ,SZSE,"Joyoung Co.,Ltd"
002959,002959.SZ,SZSE,Bear Electric Appliance
002403,002403.SZ,SZSE,"Aishida Co.,Ltd."
003023,003023.SZ,SZSE,Chengdu Rainbow Appliance(Group) Shares
001259,001259.SZ,SZSE,Beijing Liven Technology
002005,002005.SZ,SZSE,Elec-Tech International
301187,301187.SZ,SZSE,Suzhou Alton Electrical & Mechanical Industry
301332,301332.SZ,SZSE,Guangdong Deerma Technology
300272,300272.SZ,SZSE,Canature Health Technology
300824,300824.SZ,SZSE,Shenzhen Crastal Technology
603993,603993.SS,SHE,CMOC Group Limited
600111,600111.SS,SHE,China Northern Rare Earth
601958,601958.SS,SHE,Jinduicheng Molybdenum
600549,600549.SS,SHE,Xiamen Tungsten
600392,600392.SS,SHE,Shenghe Resources Holding
600456,600456.SS,SHE,Baoji Titanium Industry
600459,600459.SS,SHE,Sino-Platinum Metals
600259,600259.SS,SHE,Rising Nonferrous Metals Share
600281,600281.SS,SHE,Shanxi Huayang New Material
000831,000831.SZ,SZSE,China Rare Earth Resources And Technology
000960,000960.SZ,SZSE,"Yunnan Tin Co.,Ltd."
002738,002738.SZ,SZSE,Sinomine Resource Group
000657,000657.SZ,SZSE,China Tungsten and Hightech Materials
002182,002182.SZ,SZSE,Baowu Magnesium Technology
002978,002978.SZ,SZSE,Sichuan Anning Iron And Titanium
002378,002378.SZ,SZSE,Chongyi Zhangyuan Tungsten
002149,002149.SZ,SZSE,Western Metal Materials
002428,002428.SZ,SZSE,Yunnan Lincang Xinyuan Germanium Industry
000962,000962.SZ,SZSE,Ningxia Orient Tantalum Industry
002167,002167.SZ,SZSE,Guangdong Orient Zirconic ind sci & tech
002842,002842.SZ,SZSE,Guangdong Xianglu Tungsten
002502,002502.SZ,SZSE,Dinglong Culture
301026,301026.SZ,SZSE,Hootech Inc.
603517,603517.SS,SHE,"Juewei Food Co.,Ltd."
603043,603043.SS,SHE,Guangzhou Restaurant Group
603866,603866.SS,SHE,"Toly Bread Co., Ltd."
603057,603057.SS,SHE,Shanghai Ziyan Foods
605339,605339.SS,SHE,"Namchow Food Group(Shanghai)Co.,"
603719,603719.SS,SHE,"Bestore Co.,Ltd."
603886,603886.SS,SHE,"Ganso Co., Ltd."
603777,603777.SS,SHE,Shanghai Laiyifen
603697,603697.SS,SHE,YouYou Foods
002557,002557.SZ,SZSE,Chacha Food
002847,002847.SZ,SZSE,Yanker Shop Food
002991,002991.SZ,SZSE,Ganyuan Foods
003000,003000.SZ,SZSE,Jinzai Food Group
002695,002695.SZ,SZSE,Jiangxi Huangshanghuang Group Food
002956,002956.SZ,SZSE,Guilin Seamild Foods
000716,000716.SZ,SZSE,Nanfang Black Sesame Group
002582,002582.SZ,SZSE,Haoxiangni Health Food
001219,001219.SZ,SZSE,Qingdao Foods
002820,002820.SZ,SZSE,Tianjin Guifaxiang 18th Street Mahua Food
300783,300783.SZ,SZSE,Three Squirrels Inc.
300973,300973.SZ,SZSE,"Ligao Foods Co., Ltd"
601360,601360.SS,SHE,360 Security Technology Inc.
600588,600588.SS,SHE,Yonyou Network Technology
600570,600570.SS,SHE,Hundsun Technologies Inc.
600602,600602.SS,SHE,INESA Intelligent Tech Inc.
603927,603927.SS,SHE,"Sinosoft Co., Ltd."
601519,601519.SS,SHE,Shanghai DZH Limited
603039,603039.SS,SHE,Weaver Network Technology
603383,603383.SS,SHE,Fujian Apex Software
600654,600654.SS,SHE,China Security
603528,603528.SS,SHE,DuoLun Technology Corporation
603189,603189.SS,SHE,Shanghai Wondertek Software
603990,603990.SS,SHE,Suzhou MedicalSystem Techology
603232,603232.SS,SHE,Koal Software
600455,600455.SS,SHE,"But'one Information Corporation, Xi'an"
688111,688111.SS,SHE,"Beijing Kingsoft Office Software, Inc"
688561,688561.SS,SHE,Qi An Xin Technology Group Inc.
688318,688318.SS,SHE,Shenzhen Fortune Trend Technology
688692,688692.SS,SHE,Wuhan Dameng Database
688631,688631.SS,SHE,Nanjing Les Information Technology
688083,688083.SS,SHE,ZWSOFT
688326,688326.SS,SHE,Beijing Jingwei Hirain Technologies
688206,688206.SS,SHE,Primarius Technologies
688232,688232.SS,SHE,Guotai Epoint Software
688225,688225.SS,SHE,Asiainfo Security Technologies
688031,688031.SS,SHE,"Transwarp Technology(Shanghai)Co.,Ltd."
688507,688507.SS,SHE,Shanghai Suochen Information Technology
688095,688095.SS,SHE,Fujian Foxit Software Development Joint Stock
688590,688590.SS,SHE,Shanghai Newtouch Software
688023,688023.SS,SHE,"Hangzhou Dbappsecurity Co., Ltd."
688152,688152.SS,SHE,Hunan Kylinsec Technology
688579,688579.SS,SHE,Dareway Software
688244,688244.SS,SHE,Integrity Technology Group Inc.
688695,688695.SS,SHE,Shandong Cvicse Middleware
688246,688246.SS,SHE,Goodwill E-Health Info
688588,688588.SS,SHE,"Linkage Software Co., Ltd."
688201,688201.SS,SHE,"Beijing Infosec Technologies Co.,Ltd."
688657,688657.SS,SHE,"Gstarsoft Co., Ltd."
688479,688479.SS,SHE,Yonyou Auto Information Technology
688651,688651.SS,SHE,Webray Tech
688435,688435.SS,SHE,Shanghai Information2 Software Inc.
688168,688168.SS,SHE,ABT Networks
688109,688109.SS,SHE,Pinming Technology
688030,688030.SS,SHE,"Hillstone Networks Co., Ltd."
688369,688369.SS,SHE,Beijing Seeyon Internet Software Corp.
688291,688291.SS,SHE,Beijing JCZ Technology
688078,688078.SS,SHE,Beijing Longruan Technologies Inc.
688058,688058.SS,SHE,Beijing Baolande Software Corporation
688118,688118.SS,SHE,"Primeton Information Technologies, Inc."
688171,688171.SS,SHE,Guangdong Weide Information Technology
688296,688296.SS,SHE,Zhejiang Heda Technology
688038,688038.SS,SHE,Wuhan Citms Technology
002230,002230.SZ,SZSE,"Iflytek Co.,ltd."
